184.82.29.230 - - [18/Oct/2021:06:41:44 +0000] "GET / HTTP/1.1" 200 10013 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /app.css HTTP/1.1" 200 9262 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /app.js HTTP/1.1" 200 1282 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/js/jquery.min.js HTTP/1.1" 200 97188 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /images/studentGroupingLogo.png HTTP/1.1" 200 50016 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/kendo.mobile.all.min.css HTTP/1.1" 200 443404 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/kendo.default-v2.min.css HTTP/1.1" 200 796423 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/kendo.common.min.css HTTP/1.1" 200 380833 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /images/bg.jpeg HTTP/1.1" 200 12516 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /fonts/MaterialIcons-Regular.woff2 HTTP/1.1" 200 44300 "http://groupset.org/app.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/images/kendoui.woff?v=1.1 HTTP/1.1" 200 64184 "http://groupset.org/kendoui/styles/kendo.mobile.all.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/kendo.default-v2.min.css.map HTTP/1.1" 200 1213755 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/kendo.mobile.all.min.css.map HTTP/1.1" 200 134473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/styles/kendo.common.min.css.map HTTP/1.1" 200 152205 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:45 +0000] "GET /kendoui/js/kendo.all.min.js HTTP/1.1" 200 3897882 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:47 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:41:48 +0000] "GET /kendoui/js/kendo.all.min.js.map HTTP/1.1" 200 15712573 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
136.143.177.51 - - [18/Oct/2021:06:41:57 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Site24x7"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "POST /app.php HTTP/1.1" 200 430 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /main.php HTTP/1.1" 302 253857 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /index.php HTTP/1.1" 200 10020 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /app.css HTTP/1.1" 200 9262 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /kendoui/styles/kendo.default-v2.min.css HTTP/1.1" 200 796423 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /kendoui/js/jquery.min.js HTTP/1.1" 200 97188 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /app.js HTTP/1.1" 200 1282 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /images/studentGroupingLogo.png HTTP/1.1" 200 50016 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /kendoui/styles/kendo.common.min.css HTTP/1.1" 200 380833 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:05 +0000] "GET /kendoui/styles/kendo.mobile.all.min.css HTTP/1.1" 200 443404 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:06 +0000] "GET /images/bg.jpeg HTTP/1.1" 200 12516 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:06 +0000] "GET /kendoui/styles/images/kendoui.woff?v=1.1 HTTP/1.1" 200 64184 "http://groupset.org/kendoui/styles/kendo.mobile.all.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:06 +0000] "GET /fonts/MaterialIcons-Regular.woff2 HTTP/1.1" 200 44300 "http://groupset.org/app.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:06 +0000] "GET /kendoui/styles/kendo.mobile.all.min.css.map HTTP/1.1" 200 134473 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:06 +0000] "GET /kendoui/styles/kendo.default-v2.min.css.map HTTP/1.1" 200 1213755 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:06 +0000] "GET /kendoui/styles/kendo.common.min.css.map HTTP/1.1" 200 152205 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:07 +0000] "GET /kendoui/js/kendo.all.min.js HTTP/1.1" 200 3897882 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:08 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:09 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:14 +0000] "GET /kendoui/js/kendo.all.min.js.map HTTP/1.1" 200 15712573 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:27 +0000] "GET /admin HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:27 +0000] "GET /admin/ HTTP/1.1" 200 438 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:42:27 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
136.143.177.51 - - [18/Oct/2021:06:46:59 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Site24x7"
184.82.29.230 - - [18/Oct/2021:06:48:17 +0000] "GET / HTTP/1.1" 200 10013 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:17 +0000] "GET /app.css HTTP/1.1" 200 9262 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:17 +0000] "GET /app.js HTTP/1.1" 200 1282 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:17 +0000] "GET /kendoui/js/jquery.min.js HTTP/1.1" 200 97188 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /images/studentGroupingLogo.png HTTP/1.1" 200 50016 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /kendoui/styles/kendo.mobile.all.min.css HTTP/1.1" 200 443404 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /kendoui/styles/kendo.default-v2.min.css HTTP/1.1" 200 796423 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /kendoui/styles/kendo.common.min.css HTTP/1.1" 200 380833 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /images/bg.jpeg HTTP/1.1" 200 12516 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /kendoui/styles/images/kendoui.woff?v=1.1 HTTP/1.1" 200 64184 "http://groupset.org/kendoui/styles/kendo.mobile.all.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:18 +0000] "GET /fonts/MaterialIcons-Regular.woff2 HTTP/1.1" 200 44300 "http://groupset.org/app.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:19 +0000] "GET /kendoui/js/kendo.all.min.js HTTP/1.1" 200 3897882 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:20 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:21 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "POST /app.php HTTP/1.1" 200 285 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "GET /main.php HTTP/1.1" 200 177023 "http://groupset.org/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "GET /kendoui/styles/kendo.default.min.css HTTP/1.1" 200 102654 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "GET /Winwheel.min.js HTTP/1.1" 200 23314 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "GET /TweenMax.min.js HTTP/1.1" 200 107977 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "GET /images/wheel_back.png HTTP/1.1" 200 73531 "http://groupset.org/app.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:27 +0000] "GET /images/analysts_Architect_INTJ_personality_header.svg HTTP/1.1" 200 19576 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:28 +0000] "GET /sounds/tick.mp3 HTTP/1.1" 206 2398 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:28 +0000] "GET /favicon.ico HTTP/1.1" 200 10020 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:31 +0000] "POST /app.php HTTP/1.1" 200 11 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:31 +0000] "GET /index.php HTTP/1.1" 200 10020 "http://groupset.org/main.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:32 +0000] "GET /favicon.ico HTTP/1.1" 200 10020 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:33 +0000] "GET /favicon.ico HTTP/1.1" 200 10020 "http://groupset.org/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:36 +0000] "GET /admin HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:36 +0000] "GET /admin/ HTTP/1.1" 200 4476 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 153408 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /admin/style.css HTTP/1.1" 200 7093 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /jquery.form.min.js HTTP/1.1" 200 15258 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /admin/function.js HTTP/1.1" 200 1211 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80223 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /kendoui/styles/kendo.common-material.min.css HTTP/1.1" 200 393396 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:37 +0000] "GET /favicon.ico HTTP/1.1" 200 10013 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:41 +0000] "POST /admin/index.php HTTP/1.1" 200 11 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
184.82.29.230 - - [18/Oct/2021:06:48:41 +0000] "GET /admin/main.php HTTP/1.1" 200 29185 "http://groupset.org/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36 Edg/94.0.992.50"
